index_code,date,open,close,low,high,volume,money,change
sz399001,2015-11-16,12180.99,12620.38,12171.66,12620.38,292408242.0,5.3927319e+11,0.017605168182
sz399001,2015-11-13,12492.94,12402.04,12272.38,12574.96,362993475.0,6.6933773e+11,-0.0184679697263
sz399001,2015-11-12,12735.5,12635.39,12483.34,12758.67,403545111.0,7.4875823e+11,-0.00332477751993
sz399001,2015-11-11,12509.53,12677.54,12445.29,12687.2,382124837.0,6.7347656e+11,0.0141601996075
sz399001,2015-11-10,12390.53,12500.53,12349.03,12597.16,400913319.0,6.9508926e+11,0.00379740533387
sz399001,2015-11-09,12227.41,12453.24,12145.06,12538.35,422232445.0,7.3203343e+11,0.0146569599987
sz399001,2015-11-06,11952.51,12273.35,11952.51,12292.42,20046271670.0,3.30038e+11,0.0279352016489
sz399001,2015-11-05,11908.69,11939.81,11853.46,12091.53,23685082480.0,3.72141e+11,0.00462014825535
sz399001,2015-11-04,11351.25,11884.9,11351.25,11884.9,17193645670.0,2.84816e+11,0.0528657324003
sz399001,2015-11-03,11341.3,11288.14,11200.6,11416.84,10526160300.0,1.76838e+11,-0.00148059926676
sz399001,2015-11-02,11306.2,11304.88,11266.04,11637.99,13365970460.0,2.1945e+11,-0.0208875744616
sz399001,2015-10-30,11542.01,11546.05,11369.4,11711.04,14201425680.0,2.36928e+11,-0.00178193155467
sz399001,2015-10-29,11565.71,11566.66,11406.1,11694.78,13828731900.0,2.21197e+11,0.00629135348011
sz399001,2015-10-28,11689.29,11494.35,11446.43,11834.07,17271676630.0,2.72939e+11,-0.02245762247
sz399001,2015-10-27,11588.94,11758.41,11229.1,11820.72,18698140050.0,2.89584e+11,0.00604400907205
sz399001,2015-10-26,11765.65,11687.77,11534.83,11789.02,19230298740.0,3.21659e+11,0.00726645578696
sz399001,2015-10-23,11397.2,11603.46,11345.53,11653.09,19169302360.0,3.05642e+11,0.0263910023642
sz399001,2015-10-22,10921.18,11305.1,10910.88,11320.01,15982591910.0,2.52241e+11,0.0356465279453
sz399001,2015-10-21,11592.2,10915.99,10872.57,11641.89,21033867100.0,3.19812e+11,-0.0587297837042
sz399001,2015-10-20,11372.18,11597.08,11335.78,11597.16,16290520430.0,2.57737e+11,0.018090313829
sz399001,2015-10-19,11426.52,11391.01,11245.01,11498.24,17822770350.0,2.72186e+11,0.00142235042727
sz399001,2015-10-16,11301.94,11374.83,11172.04,11384.24,18028363910.0,2.62517e+11,0.0129529858282
sz399001,2015-10-15,10862.11,11229.38,10862.11,11229.38,15267837330.0,2.26234e+11,0.030078579246
sz399001,2015-10-14,10997.08,10901.48,10880.11,11095.34,14207687920.0,2.07861e+11,-0.0127376692721
sz399001,2015-10-13,10885.11,11042.13,10850.72,11073.0,14021320130.0,2.03345e+11,0.00736833548894
sz399001,2015-10-12,10599.88,10961.36,10593.54,11069.68,17241547080.0,2.44946e+11,0.0399583726827
sz399001,2015-10-09,10386.81,10540.19,10363.98,10589.52,11798718270.0,1.65049e+11,0.0139936240793
sz399001,2015-10-08,10332.24,10394.73,10265.0,10477.21,11595488230.0,1.68508e+11,0.0406962180562
sz399001,2015-09-30,10004.8,9988.25,9890.71,10048.86,7186872198.0,1.0635e+11,0.00385249406076
sz399001,2015-09-29,9962.58,9949.92,9873.78,10070.25,8559994246.0,1.22712e+11,-0.0163737067308
sz399001,2015-09-28,9919.56,10115.55,9796.93,10124.31,7695937265.0,1.1458e+11,0.0212809714598
sz399001,2015-09-25,10184.88,9904.76,9835.84,10249.24,11118568680.0,1.55091e+11,-0.0325525261774
sz399001,2015-09-24,10178.1,10238.04,10124.13,10288.18,10659202050.0,1.52979e+11,0.0104362338444
sz399001,2015-09-23,10071.33,10132.3,10040.95,10250.45,11669597660.0,1.55755e+11,-0.0103910794803
sz399001,2015-09-22,10200.55,10238.69,10121.74,10357.42,13421347670.0,1.85757e+11,0.00608830324327
sz399001,2015-09-21,9732.12,10176.73,9701.33,10176.73,11807314160.0,1.6221e+11,0.0330892847789
sz399001,2015-09-18,9806.72,9850.77,9691.06,9914.59,9573024892.0,1.30491e+11,0.011384317482
sz399001,2015-09-17,9872.04,9739.89,9739.89,10147.18,14234900490.0,1.88187e+11,-0.015220674452
sz399001,2015-09-16,9330.76,9890.43,9297.2,9933.83,12125076650.0,1.45713e+11,0.0645392806029
sz399001,2015-09-15,9533.45,9290.81,9259.65,9719.66,10495789420.0,1.22823e+11,-0.0498481627664
sz399001,2015-09-14,10517.68,9778.23,9739.42,10544.28,12542482260.0,1.59384e+11,-0.0655082355253
sz399001,2015-09-11,10408.41,10463.69,10332.41,10555.62,9452023234.0,1.33096e+11,0.00374477656525
sz399001,2015-09-10,10449.93,10424.65,10406.02,10618.87,11409284100.0,1.58749e+11,-0.0184064549851
sz399001,2015-09-09,10367.35,10620.13,10335.02,10702.18,16809304020.0,2.33684e+11,0.0290601194199
sz399001,2015-09-08,9898.64,10320.23,9763.95,10341.3,10677755100.0,1.37796e+11,0.0328732744288
sz399001,2015-09-07,10121.83,9991.76,9933.54,10404.22,12797444120.0,1.70467e+11,-0.00626934337139
sz399001,2015-09-02,9694.48,10054.8,9682.71,10319.49,15482730320.0,1.95787e+11,-0.010599245305
sz399001,2015-09-01,10388.5,10162.52,9954.58,10388.5,15006637500.0,1.83763e+11,-0.0366519125735
sz399001,2015-08-31,10706.23,10549.16,10398.33,10706.23,15046174160.0,2.02136e+11,-0.0232252863797
sz399001,2015-08-28,10397.97,10800.0,10311.37,10826.19,17803540090.0,2.30273e+11,0.0532112765033
sz399001,2015-08-27,10076.09,10254.35,9713.99,10254.35,15104144420.0,1.97185e+11,0.0358222288936
sz399001,2015-08-26,10199.9,9899.72,9776.21,10559.24,17861007580.0,2.32028e+11,-0.0292429733582
sz399001,2015-08-25,10212.47,10197.94,10168.42,10529.92,13481638300.0,1.72012e+11,-0.0704040640676
sz399001,2015-08-24,11399.66,10970.29,10964.09,11446.1,11638609090.0,1.6055e+11,-0.0782853637097
sz399001,2015-08-21,12355.27,11902.05,11891.84,12511.42,14444057650.0,2.2537e+11,-0.0542355138357
sz399001,2015-08-20,12864.84,12584.58,12582.24,13040.36,14930704510.0,2.46443e+11,-0.0290171973508
sz399001,2015-08-19,12328.6,12960.66,12049.92,13028.5,17281511770.0,2.81767e+11,0.0218233336789
sz399001,2015-08-18,13608.52,12683.86,12634.95,13652.54,20802650710.0,3.50392e+11,-0.0655704601374
sz399001,2015-08-17,13417.33,13573.9,13309.54,13585.96,17515518160.0,2.89971e+11,0.00952173135045
sz399001,2015-08-14,13497.16,13445.87,13378.59,13606.33,16823444920.0,2.86966e+11,0.00378479536215
sz399001,2015-08-13,13069.98,13395.18,12962.0,13395.18,14583358950.0,2.46537e+11,0.0211994250864
sz399001,2015-08-12,13201.54,13117.1,13117.1,13396.34,14272457380.0,2.48619e+11,-0.0154606834678
sz399001,2015-08-11,13316.89,13323.09,13240.09,13508.3,18391859000.0,3.18518e+11,0.00151267063681
sz399001,2015-08-10,12877.31,13302.96,12821.89,13373.3,17107693180.0,3.01506e+11,0.0431201197455
sz399001,2015-08-07,12543.66,12753.05,12522.47,12769.13,12501597970.0,2.21994e+11,0.0266626973166
sz399001,2015-08-06,12274.72,12421.85,12231.89,12595.12,9998794669.0,1.72566e+11,-0.00821074476438
sz399001,2015-08-05,12694.57,12524.69,12447.04,12842.31,13710653090.0,2.42351e+11,-0.0147012617332
sz399001,2015-08-04,12163.12,12711.56,12105.94,12711.56,14047305060.0,2.36354e+11,0.0452232506708
sz399001,2015-08-03,12178.57,12161.58,11909.01,12305.61,13716421950.0,2.24829e+11,-0.0171871370993
sz399001,2015-07-31,12228.41,12374.25,12213.46,12580.96,12737083520.0,2.24323e+11,-0.00174799421939
sz399001,2015-07-30,12766.34,12395.92,12382.3,12988.56,15929774270.0,2.87017e+11,-0.033311125968
sz399001,2015-07-29,12472.28,12823.07,12078.32,12823.15,15729210570.0,2.78634e+11,0.0411062927506
sz399001,2015-07-28,11986.25,12316.78,11719.0,12676.27,21371749720.0,3.51755e+11,-0.0141094493689
sz399001,2015-07-27,13242.69,12493.05,12488.37,13579.64,20235229600.0,3.61687e+11,-0.0758566307024
sz399001,2015-07-24,13789.31,13518.52,13424.18,13970.84,22197722550.0,4.00339e+11,-0.0171589312261
sz399001,2015-07-23,13432.61,13754.53,13356.06,13792.37,20440989550.0,3.58324e+11,0.0251921956606
sz399001,2015-07-22,13307.93,13416.54,13098.81,13482.04,18155628940.0,3.30621e+11,0.00758361122885
sz399001,2015-07-21,13038.15,13315.56,12928.13,13436.91,16781159670.0,3.06117e+11,0.00857124786828
sz399001,2015-07-20,13115.48,13202.4,12942.95,13427.86,20021075570.0,3.58753e+11,0.0151817495437
sz399001,2015-07-17,12460.51,13004.96,12435.6,13097.45,17550422770.0,2.95878e+11,0.0523848227561
sz399001,2015-07-16,11963.35,12357.61,11637.47,12600.65,17690151360.0,2.84437e+11,0.0185607668182
sz399001,2015-07-15,12783.08,12132.42,12093.9,12792.31,20343830910.0,3.26474e+11,-0.0468313934236
sz399001,2015-07-14,12796.49,12728.51,12635.2,13091.93,17074641450.0,3.00148e+11,0.00906584705832
sz399001,2015-07-13,12367.62,12614.16,12261.25,12658.07,14980580080.0,2.6213e+11,0.0478487341696
sz399001,2015-07-10,11733.45,12038.15,11696.77,12062.9,10722152550.0,1.78952e+11,0.0458548574586
sz399001,2015-07-09,10953.33,11510.34,10933.0,11513.36,12256264710.0,1.77631e+11,0.0425193116243
sz399001,2015-07-08,10870.14,11040.89,10850.38,11112.62,21793516410.0,2.94067e+11,-0.029423932127
sz399001,2015-07-07,11660.56,11375.6,11282.62,11767.66,17632029430.0,2.37408e+11,-0.0579809865525
sz399001,2015-07-06,13140.14,12075.77,11584.47,13140.14,25151426090.0,3.90127e+11,-0.0139059397217
sz399001,2015-07-03,12475.61,12246.06,11953.08,13154.13,19909790670.0,3.19168e+11,-0.0524696712134
sz399001,2015-07-02,13655.73,12924.19,12727.23,13732.49,19924771980.0,3.42728e+11,-0.0532294919219
sz399001,2015-07-01,14185.1,13650.82,13578.38,14696.98,21115368870.0,4.12137e+11,-0.0479251413991
sz399001,2015-06-30,13274.65,14337.97,12723.16,14352.05,23710776990.0,4.13668e+11,0.0568832806008
sz399001,2015-06-29,14703.97,13566.27,13250.35,14712.16,22938934820.0,3.85183e+11,-0.0578183506456
sz399001,2015-06-26,15196.56,14398.79,14321.05,15229.0,18707188800.0,3.25219e+11,-0.0824383378395
sz399001,2015-06-25,16370.0,15692.44,15499.22,16399.34,20283931760.0,3.8582e+11,-0.0379999498538
sz399001,2015-06-24,16178.55,16312.31,15867.91,16345.75,20923027820.0,3.84757e+11,0.0165974188316
sz399001,2015-06-23,15720.32,16045.99,14938.82,16047.32,17772500990.0,3.41631e+11,0.0203821570993
sz399001,2015-06-19,16386.98,15725.47,15700.49,16578.88,17993011270.0,3.37057e+11,-0.0603154293866
sz399001,2015-06-18,17367.13,16734.84,16709.6,17442.77,16411249410.0,3.60723e+11,-0.0385354780949
sz399001,2015-06-17,17073.08,17405.57,16564.37,17474.08,18280862730.0,3.81595e+11,0.0193043647225
sz399001,2015-06-16,17502.37,17075.93,16911.91,17502.37,21179438390.0,4.45851e+11,-0.0353971582966
sz399001,2015-06-15,18182.64,17702.55,17668.67,18211.76,24674492990.0,5.19275e+11,-0.0218652342207
sz399001,2015-06-12,17978.05,18098.27,17921.91,18198.07,22643324870.0,4.89887e+11,0.0116595095644
sz399001,2015-06-11,17692.9,17889.69,17606.43,17889.91,20697300680.0,4.56789e+11,0.0119992157294
sz399001,2015-06-10,17297.04,17677.57,17165.89,17852.36,21387083680.0,4.53666e+11,0.0160110387979
sz399001,2015-06-09,17410.64,17399.0,17184.32,17609.28,20971104590.0,4.4565e+11,-0.00305472491088
sz399001,2015-06-08,17648.72,17452.31,17145.7,17648.72,25060092580.0,5.37171e+11,-0.0111494725563
sz399001,2015-06-05,17727.86,17649.09,17302.55,17901.86,26060843830.0,5.66367e+11,0.00845857723296
sz399001,2015-06-04,17579.36,17501.05,16426.31,17608.72,22997052480.0,5.05453e+11,-0.00213535898702
sz399001,2015-06-03,17626.92,17538.5,17098.43,17696.48,22734890600.0,5.08857e+11,0.00302678012703
sz399001,2015-06-02,17051.22,17485.58,16963.74,17485.58,21882346450.0,4.91797e+11,0.0335777839844
sz399001,2015-06-01,16247.39,16917.53,16245.55,16921.07,20579109510.0,4.38681e+11,0.0507487120855
sz399001,2015-05-29,15920.33,16100.45,15299.65,16386.05,23196496050.0,4.60731e+11,0.0117829211648
sz399001,2015-05-28,16953.6,15912.95,15909.1,17153.8,31528569150.0,6.20469e+11,-0.0619314196663
sz399001,2015-05-27,16988.9,16963.52,16610.78,17061.92,26240355840.0,5.55937e+11,0.00355258396338
sz399001,2015-05-26,16456.23,16903.47,16397.5,16904.15,26873059060.0,5.63731e+11,0.0337846680973
sz399001,2015-05-25,15894.14,16351.06,15810.15,16368.91,24330570810.0,5.09387e+11,0.0190242341967
sz399001,2015-05-22,16084.04,16045.8,15731.01,16191.15,24674055310.0,5.21666e+11,0.0109159003849
sz399001,2015-05-21,15402.95,15872.53,15402.95,15872.59,19681887580.0,4.32652e+11,0.0349121798454
sz399001,2015-05-20,15206.56,15337.08,15206.56,15618.13,21174060120.0,4.50031e+11,0.0138627479082
sz399001,2015-05-19,14723.21,15127.38,14704.33,15173.92,4524245213.0,84784114209.0,0.0309926671643
sz399001,2015-05-18,14612.88,14672.63,14564.73,14759.09,3848578519.0,70092551717.0,-0.00151854919926
sz399001,2015-05-15,14955.41,14694.95,14590.76,14955.41,5172955538.0,80761895210.0,-0.0219322907141
sz399001,2015-05-14,15210.75,15024.47,15003.72,15299.79,6231068906.0,98458040660.0,-0.00979523488027
sz399001,2015-05-13,15075.02,15173.09,14962.38,15245.81,5559036353.0,1.01873e+11,0.00708887238257
sz399001,2015-05-12,14975.23,15066.29,14879.6,15088.96,4707712133.0,86523765997.0,0.0081235831689
sz399001,2015-05-11,14572.82,14944.88,14447.78,14946.65,5193486641.0,92178808920.0,0.0320161610369
sz399001,2015-05-08,14271.46,14481.25,14165.07,14481.44,4248725562.0,71393990563.0,0.0259672733332
sz399001,2015-05-07,14080.36,14114.73,14027.6,14226.08,3965998829.0,60028727985.0,-0.0015165356717
sz399001,2015-05-06,14347.55,14136.17,14032.02,14569.65,4579647404.0,70944398498.0,-0.00681032337443
sz399001,2015-05-05,14831.91,14233.1,14145.5,14831.91,5783131134.0,81067065561.0,-0.0422213743386
sz399001,2015-05-04,14846.48,14860.53,14714.91,14958.79,5243565327.0,75050926291.0,0.00282684510859
sz399001,2015-04-30,14909.06,14818.64,14818.64,15009.73,4892133695.0,89291877391.0,-0.00358473453922
sz399001,2015-04-29,14669.22,14871.95,14542.32,14907.96,5148121257.0,89407654668.0,0.0111990382971
sz399001,2015-04-28,14946.95,14707.25,14580.42,14979.81,6357969430.0,1.01768e+11,-0.00689959312395
sz399001,2015-04-27,14749.02,14809.42,14644.01,14910.31,6255967607.0,88968210899.0,0.014434783383
sz399001,2015-04-24,14615.54,14598.7,14422.54,14771.29,6653262015.0,86073805627.0,-0.00980260956615
sz399001,2015-04-23,14842.21,14743.22,14647.14,14893.01,7292388096.0,96816815424.0,-0.000401108322774
sz399001,2015-04-22,14529.24,14749.13,14510.93,14756.15,7282499188.0,98804127066.0,0.0214791957473
sz399001,2015-04-21,13882.44,14439.0,13882.44,14439.0,6912204895.0,98498101630.0,0.0409034315366
sz399001,2015-04-20,14132.83,13871.6,13814.96,14288.33,7788980913.0,1.04459e+11,-0.0196293933668
sz399001,2015-04-17,14120.77,14149.34,14039.04,14249.47,6777052889.0,94593219943.0,0.012997034179
sz399001,2015-04-16,13549.87,13967.8,13492.77,14024.68,4408096498.0,68358974300.0,0.023536619762
sz399001,2015-04-15,14023.4,13646.61,13646.61,14023.4,5804327588.0,72705769960.0,-0.0281899957159
sz399001,2015-04-14,14132.61,14042.46,13920.06,14221.51,5220642902.0,76998342087.0,-0.00756499962366
sz399001,2015-04-13,14100.35,14149.51,13972.41,14175.36,5397591552.0,88267593771.0,0.00971717296418
sz399001,2015-04-10,13718.93,14013.34,13650.32,14034.31,4431180104.0,75335351410.0,0.0156995137907
sz399001,2015-04-09,13898.49,13796.73,13505.85,13914.01,5967865200.0,99528983638.0,-0.00324988583425
sz399001,2015-04-08,13814.98,13841.72,13513.15,13846.55,5804417143.0,98090009139.0,0.00530107065809
sz399001,2015-04-07,13626.62,13768.73,13625.26,13769.76,5396595886.0,83974395489.0,0.0203108033774
sz399001,2015-04-03,13336.87,13494.64,13296.95,13502.47,4401770266.0,71140248318.0,0.00510505656892
sz399001,2015-04-02,13486.9,13426.1,13235.28,13537.38,4826197103.0,77127881762.0,0.00234233998832
sz399001,2015-04-01,13187.42,13394.73,13142.4,13454.81,4557533085.0,71245702749.0,0.0177848929203
sz399001,2015-03-31,13420.92,13160.66,13106.97,13538.29,5798032230.0,98655068096.0,-0.00247488955771
sz399001,2015-03-30,12917.14,13193.32,12894.49,13242.31,5091949629.0,74523768935.0,0.0247694188105
sz399001,2015-03-27,12779.33,12874.42,12717.43,12930.24,3408444255.0,55791829812.0,0.0126992265149
sz399001,2015-03-26,12703.35,12712.98,12601.75,12856.21,4239751043.0,68361057188.0,-0.00345815407034
sz399001,2015-03-25,12776.0,12757.1,12656.52,12841.9,4840384342.0,72190028089.0,-0.00344553581765
sz399001,2015-03-24,12841.15,12801.2,12495.92,12841.45,5996859547.0,85070133965.0,0.00163415351904
sz399001,2015-03-23,12644.19,12780.32,12644.19,12813.83,4818862919.0,70660012705.0,0.0188021734545
sz399001,2015-03-20,12427.41,12544.45,12387.89,12659.83,5197749118.0,74624657868.0,0.0092800683814
sz399001,2015-03-19,12549.55,12429.11,12337.68,12552.71,5378432836.0,66204331229.0,-0.00537185628412
sz399001,2015-03-18,12206.72,12496.24,12190.25,12505.34,6268764651.0,76434258632.0,0.0268476577047
sz399001,2015-03-17,12083.44,12169.52,12046.8,12190.28,4864784019.0,67649819999.0,0.0126265490287
sz399001,2015-03-16,11791.42,12017.77,11748.08,12021.82,3274326104.0,52813363890.0,0.0259665443901
sz399001,2015-03-13,11680.47,11713.61,11654.19,11751.2,2444469623.0,38800415008.0,0.0067054620097
sz399001,2015-03-12,11593.69,11635.59,11516.25,11645.56,2732129786.0,43268881984.0,0.0095878660536
sz399001,2015-03-11,11554.66,11525.09,11491.69,11682.54,2167996692.0,34661131192.0,-0.00273132714117
sz399001,2015-03-10,11501.98,11556.65,11479.28,11649.25,2431857835.0,38471931570.0,0.00203082726775
sz399001,2015-03-09,11280.02,11533.23,11169.05,11547.83,2522237310.0,38812651373.0,0.0123621043052
sz399001,2015-03-06,11600.66,11392.4,11381.91,11626.11,2278529821.0,35671105696.0,-0.0150428119824
sz399001,2015-03-05,11597.49,11566.39,11484.8,11628.15,2622809714.0,42494807230.0,-0.00760930324344
sz399001,2015-03-04,11530.94,11655.08,11521.7,11688.28,2935659753.0,42877691314.0,0.011179030633
sz399001,2015-03-03,11800.99,11526.22,11515.55,11800.99,3201846511.0,54289668311.0,-0.0301071598938
sz399001,2015-03-02,11869.96,11884.02,11781.61,11955.82,3416070002.0,53686417519.0,0.0107447180924
sz399001,2015-02-27,11736.29,11757.68,11719.66,11819.42,2636546099.0,39812259170.0,0.000587535465731
sz399001,2015-02-26,11526.51,11750.78,11470.43,11752.01,2395450178.0,38304070552.0,0.0182916366977
sz399001,2015-02-25,11755.18,11539.7,11500.69,11755.18,2042676936.0,35201946872.0,-0.0152631355281
sz399001,2015-02-17,11658.05,11718.56,11644.54,11772.15,2105556537.0,35613768053.0,0.0106344380756
sz399001,2015-02-16,11474.88,11595.25,11437.74,11606.01,2613898000.0,39445968437.0,0.013300734804
sz399001,2015-02-13,11362.0,11443.05,11338.01,11564.68,2695732238.0,39457919764.0,0.0124147871873
sz399001,2015-02-12,11268.59,11302.73,11185.0,11348.32,2742258935.0,31218198594.0,0.00329364741915
sz399001,2015-02-11,11174.31,11265.63,11167.12,11318.46,2848550806.0,33272471058.0,0.0115839455777
sz399001,2015-02-10,10887.68,11136.62,10875.29,11136.62,2047007933.0,29452593547.0,0.0247033048246
sz399001,2015-02-09,10792.0,10868.14,10760.05,10975.85,2168973088.0,31294525733.0,0.00713902925401
sz399001,2015-02-06,11022.49,10791.1,10715.43,11054.94,2412736339.0,33477236880.0,-0.0248043979266
sz399001,2015-02-05,11367.14,11065.58,11065.58,11386.73,2950180132.0,47879056625.0,-0.00458523552721
sz399001,2015-02-04,11241.98,11116.55,11111.53,11364.38,2363473951.0,36585170631.0,-0.00826464713329
sz399001,2015-02-03,11077.48,11209.19,10993.55,11216.68,2357997882.0,36770582002.0,0.0224437606174
sz399001,2015-02-02,10952.14,10963.14,10921.44,11140.97,2304323568.0,34404527877.0,-0.0168202983599
sz399001,2015-01-30,11290.45,11150.69,11132.8,11354.09,2402084318.0,34970939765.0,-0.00874234834502
sz399001,2015-01-29,11187.3,11249.04,11161.43,11319.47,2513103499.0,37893874777.0,-0.00926212245142
sz399001,2015-01-28,11484.99,11354.2,11309.21,11530.09,2496289907.0,40416244313.0,-0.0171116839667
sz399001,2015-01-27,11670.24,11551.87,11368.99,11705.91,3801101822.0,57467354112.0,-0.0115593720766
sz399001,2015-01-26,11564.22,11686.97,11512.01,11711.89,3644339795.0,60765773335.0,0.0219197017354
sz399001,2015-01-23,11507.44,11436.29,11379.96,11554.52,2559049081.0,42539542528.0,-0.00304431729907
sz399001,2015-01-22,11358.44,11471.21,11342.08,11499.44,2578460796.0,41591018041.0,0.00870800497354
sz399001,2015-01-21,11051.95,11372.18,11000.74,11395.1,3380787476.0,51441706279.0,0.0341652903174
sz399001,2015-01-20,10761.28,10996.48,10750.85,11026.05,3129028392.0,48177040062.0,0.0209409049117
sz399001,2015-01-19,10939.04,10770.93,10634.62,11204.49,3635018671.0,50757942367.0,-0.0660613960077
sz399001,2015-01-16,11496.76,11532.8,11436.28,11583.73,2428947353.0,36852783318.0,0.00427719885013
sz399001,2015-01-15,11240.84,11483.68,11161.52,11483.75,2250518417.0,33588862489.0,0.0218817200761
sz399001,2015-01-14,11366.95,11237.78,11153.17,11429.31,2072430538.0,32299729768.0,-0.0103935351502
sz399001,2015-01-13,11250.88,11355.81,11244.42,11418.45,2171780780.0,35762094790.0,0.00625856211421
sz399001,2015-01-12,11279.73,11285.18,11116.06,11376.09,2987480802.0,44403944227.0,-0.00349517279039
sz399001,2015-01-09,11424.53,11324.76,11313.25,11738.25,3528251130.0,52745379672.0,-0.0122437252827
sz399001,2015-01-08,11624.59,11465.14,11371.93,11656.71,3199839167.0,48653407770.0,-0.0127627190624
sz399001,2015-01-07,11612.73,11613.36,11505.03,11714.78,3298849635.0,50673319491.0,-0.00468042119077
sz399001,2015-01-06,11424.92,11667.97,11374.51,11749.14,4542654442.0,70019997184.0,0.0127924871903
sz399001,2015-01-05,11150.98,11520.59,11150.98,11587.28,5162542547.0,75041664222.0,0.0459358394803
sz399001,2014-12-31,10723.09,11014.62,10711.33,11037.61,3325888789.0,46921530649.0,0.0272668211241
sz399001,2014-12-30,10756.58,10722.26,10660.2,10866.36,3433182305.0,48130976812.0,-0.00539256628421
sz399001,2014-12-29,10918.96,10780.4,10665.26,10965.29,4760178541.0,63888994469.0,-0.00205875677011
sz399001,2014-12-26,10505.71,10802.64,10487.91,10816.83,4062721121.0,50967006843.0,0.0294323903715
sz399001,2014-12-25,10350.94,10493.78,10296.0,10514.64,3225854268.0,39619246110.0,0.0195537109369
sz399001,2014-12-24,10614.12,10292.52,10179.26,10627.09,3493317496.0,43545078249.0,-0.0263238703347
sz399001,2014-12-23,10549.98,10570.79,10490.14,10794.19,4133473387.0,48804252142.0,-0.00355648269338
sz399001,2014-12-22,10607.58,10608.52,10474.92,10742.37,5196471408.0,60466861102.0,-0.00174967622897
sz399001,2014-12-19,10646.66,10627.11,10382.29,10684.6,4355313445.0,55323334772.0,-0.00356956034212
sz399001,2014-12-18,10744.27,10665.18,10656.35,10812.15,3813468298.0,55374547079.0,-0.0112678346582
sz399001,2014-12-17,10728.74,10786.72,10533.12,10788.97,4910367054.0,71418407973.0,0.0110703196112
sz399001,2014-12-16,10486.69,10668.62,10429.56,10668.62,4081631411.0,54044686559.0,0.0156496968983
sz399001,2014-12-15,10477.45,10504.23,10298.38,10531.66,3372622152.0,44713310878.0,0.00400647581529
sz399001,2014-12-12,10451.61,10462.31,10390.02,10622.88,3226616560.0,42535325644.0,-0.0015811802806
sz399001,2014-12-11,10443.66,10478.88,10387.59,10725.77,4377272381.0,54525197386.0,-0.0063187051557
sz399001,2014-12-10,10154.53,10545.52,10048.46,10567.45,5146056097.0,67578471017.0,0.0424084835748
sz399001,2014-12-09,10496.63,10116.49,10042.01,11050.85,7716617891.0,1.02297e+11,-0.0415058279042
sz399001,2014-12-08,10047.12,10554.57,9919.65,10587.62,5926565064.0,74316429012.0,0.0484030491258
sz399001,2014-12-05,10164.37,10067.28,9749.14,10319.87,6350059346.0,79075440033.0,0.00373366211255
sz399001,2014-12-04,9679.59,10029.83,9659.95,10040.72,5017274773.0,63676846155.0,0.0400155579824
sz399001,2014-12-03,9448.37,9643.92,9441.83,9777.77,6048145048.0,72509369240.0,0.0295693934065
sz399001,2014-12-02,9058.32,9366.95,9027.3,9433.64,4132191492.0,49038344773.0,0.0298152204374
sz399001,2014-12-01,9029.64,9095.76,9028.83,9180.64,4570845388.0,50968931416.0,0.0103896513607
sz399001,2014-11-28,8837.47,9002.23,8767.12,9010.17,4361532448.0,49741167606.0,0.0160030553812
